名称,纬度,经度
佘屋南路,22.78479909,113.8106765
佘屋南路,22.78503671,113.810511
碧头村委,22.78428944,113.8091285
碧头村委,22.7842374,113.8090974
碧涛花园,22.78358853,113.8068276
碧涛花园,22.78358853,113.8068276
振泰工业城,22.77336725,113.8092335
平安大道路口,22.77495222,113.8044771
桥头地铁站①,22.68971929,113.8053689
桥南,22.69277314,113.8073919
宝安大道荔园路口,22.6968869,113.8100325
福海塘尾,22.70095813,113.8123583
塘尾地铁站①,22.70574929,113.813111
塘尾北,22.70860853,113.8125664
拾悦城,22.72941367,113.8178531
马安山地铁站,22.72078829,113.8120542
学府雅苑,22.71796703,113.8109455
安胜天桥,22.71271482,113.8100505
惠丰工业园,22.7020953,113.81903
98工业区,22.70920539,113.8200633
中心南环路口,22.71164151,113.8204703
安托山高科技园,22.7379446,113.7839629
蚝一社区,22.73800354,113.7854159
簕竹角村总站,22.66375568,113.8567311
永丰路口,22.57495518,113.8619201
宝安妇幼东,22.56676101,113.8723026
宝安妇幼东,22.56650821,113.872484
新乐派出所,22.55558763,113.8963717
海乐实验学校,22.55799334,113.8991404
宝安1990,22.56290063,113.9049118
鸿兴印刷厂,22.66486081,113.8199288
福永供电站,22.66977059,113.8198503
鸿兴印刷厂,22.66485867,113.8198556
万福广场西,22.67215723,113.8183531
白石厦市场,22.67702021,113.8215755
石厦名苑,22.67775459,113.820281
石厦名苑,22.67776362,113.820297
永恒大厦,22.67553269,113.81687
永恒大厦,22.6754106,113.8168078
福永医院,22.67407384,113.8146351
福永医院,22.6739297,113.8145429
留仙一路,22.57860585,113.9142038
留仙一路,22.57824869,113.9144508
中粮创芯公园,22.58069213,113.9121048
创业一村,22.58248206,113.9103247
宝安残联,22.58650661,113.9063147
昂纳集团,22.72145788,114.3818304
塘朗地铁站,22.59365975,113.996248
塘朗山隧道路口,22.58848856,113.9826277
航嘉工业园,22.65644742,114.0771507
滢水山庄②,22.60423982,114.0470076
丽沙花都,22.71890657,113.8226026
学苑丽水路口,22.59283093,113.977909
学苑丽水路口,22.59292385,113.9786172
月亮湾十号路总站,22.511907,113.8854017
华富路始发站③,22.54633445,114.076203
实验学校总站③,22.55197091,114.085766
实验学校总站②,22.55197501,114.0854479
紫薇阁总站,22.56150824,114.0333232
常富楼,22.55421809,113.9024524
新锦安雅园,22.55216171,113.9000033
第二职业技术学校,22.77731068,113.9458144
横岭村,22.61492083,114.0396384
白石龙地铁站西,22.60335391,114.0355972
建龙苑,22.57793944,114.054447
梅坳五路,22.57969533,114.0526679
环境监测中心,22.57754525,114.0534192
富士康南二门,22.6504262,114.0434379
龙华社保站,22.65786513,114.0101221
松岗大道芙蓉路口,22.74859723,113.852524
芙蓉工业区西,22.74065075,113.8488487
燕川居委会,22.79996964,113.8587349
惠明盈工业园,22.79870237,113.8626523
海伟厂,22.79875836,113.8658709
象山大道燕罗路口,22.80100749,113.875394
朝阳路口,22.80888483,113.864254
大华飞捷科技园,22.81252097,113.8646055
北方永发科技园,22.81566441,113.8650662
北方永发科技园,22.8148645,113.8649089
大华飞捷科技园,22.81204106,113.8645404
黄埔工业区,22.71903355,113.8444442
黄埔三区,22.72015847,113.8394333
洪田村,22.7099101,113.8492848
万家福商场,22.71238031,113.8498199
创新智慧港,22.71469341,113.8502728
洪田村,22.7140341,113.8499651
洪田工业区,22.70977094,113.8491615
荣昌辉商行,22.72753254,113.8429118
沙井中心客运北,22.72972098,113.8384241
沙井中心客运北,22.72962726,113.8385674
高桥底,22.72436897,113.8491726
佳华天桥,22.73036843,113.8205242
益华电子城南,22.74782541,113.818999
乐荣集团,22.67803328,113.7916134
新和新兴工业园,22.67775002,113.7844107
铁岗村,22.60260231,113.8814989
铁岗公园,22.60198131,113.8847802
铁岗公园,22.60201748,113.8851347
铁岗村,22.60278502,113.8810943
凤岗小学,22.60045143,113.8771435
凤凰岗村,22.59853192,113.8750523
流塘派出所,22.59625636,113.8720123
宝安海关大厦,22.5752503,113.9095651
宝安海关大厦,22.57568997,113.9100571
宝安新村,22.5899835,113.8917627
草围公园,22.62650957,113.8334185
草围社区,22.62622831,113.8348804
钟屋新村,22.62444572,113.8354851
西乡富士康,22.62282364,113.8358361
泰华梧桐岛,22.60800736,113.8333365
泰华梧桐岛,22.60815768,113.8335199
全一电子厂北,22.60686105,113.8368909
全一电子厂北,22.60724354,113.8366422
西乡同富裕工业园,22.61087843,113.8402183
西乡同富裕工业园,22.61096248,113.8402554
新丰（BP）电器厂,22.68601531,113.7902177
中信工业区,22.68802912,113.8239592
宝安法院北,22.55914698,113.904849
宝安法院北,22.55885013,113.9044959
宝安退役军人事务局,22.56200385,113.9090948
固戍红湾,22.59582644,113.8459147
华万工业园,22.59120716,113.8502396
银田创意园,22.58941557,113.851616
宝安大道金海路口,22.58596408,113.856271
西乡盐田,22.57986569,113.8642936
同仁妇科医院,22.57834449,113.8664671
西乡步行街,22.57505794,113.8710739
河东,22.57111302,113.8760467
群贤花园,22.5697758,113.8780619
宝安人民医院,22.56799166,113.9083994
宝安党校,22.56992022,113.9088713
同乐海关,22.57224101,113.9088332
宝安灵芝小学,22.57595227,113.9075427
新安交警中队,22.58028244,113.903068
上合花园,22.5839567,113.899475
宝安公园南门,22.58574361,113.896589
上合新村,22.58492635,113.8929401
流塘旧村,22.581984,113.8872304
福永小学,22.67261986,113.81231
福永市场,22.67182986,113.8089342
福永市场,22.67159855,113.8092852
青松西路东,22.7254103,114.391995
青松西路东,22.72550021,114.392323
河唇村口,22.70550794,114.3807107
河唇村口,22.70583684,114.3807356
龙山小区,22.75236975,114.3965747
侨城东路口①,22.54536134,113.9946652
鸿新花园②,22.54674251,113.9995168
福宁总站,22.738909,114.2673104
福宁总站,22.738877,114.2673154
上沙,22.53214042,114.0232139
南山汽车站,22.54480136,113.9087679
龙瑞佳园,22.48465697,113.8954845
第二职业技术学校,22.7789721,113.9458292
宝海花园,22.56105615,113.8980896
富源花园,22.56027463,113.8916855
富源花园,22.55946054,113.8910349
安乐小学,22.56300703,113.890313
熙龙湾,22.55127098,113.885201
熙龙湾,22.55135699,113.885223
兴华一路新湖路口,22.55532217,113.886256
兴华一路新湖路口,22.55420456,113.8848093
双拥码头,22.53332488,114.4854123
鹏飞路口,22.60231157,114.4592177
沙井巡警中队,22.74938063,113.8140276
中华制漆,22.75025459,113.8103549
水产油站,22.75088154,113.8082273
码头桥,22.75116201,113.8051835
帝堂西环路口,22.74786013,113.7945526
码头桥,22.75104376,113.8050231
中华制漆,22.7501844,113.8102406
益华电子城南,22.7474469,113.8191966
中心路口,22.74549235,113.8233629
松岗大道芙蓉路口,22.74825035,113.8525341
宝溪综合市场,22.77677281,113.8299005
聚豪酒店,22.77636554,113.8280846
松岗派出所,22.77592139,113.8268694
沙浦围牌坊,22.77505686,113.8237891
朗碧路口,22.77322708,113.8188189
茅洲河工业区,22.7724844,113.8124349
朗碧路口,22.77377467,113.8192279
沙浦围牌坊,22.77470438,113.8234713
松岗派出所,22.77554004,113.8260853
塘尾社区,22.70438249,113.8058722
福海儿童公园,22.70699996,113.8070802
塘尾十一区,22.70896574,113.8072445
塘尾十一区,22.70933557,113.8072053
福海儿童公园,22.7070168,113.806994
中信工业区,22.68806501,113.8239061
福宁高新产业园,22.6891196,113.8259425
福宁高新产业园,22.69028923,113.8258983
华福骏达物流园,22.69387547,113.8249044
华福骏达物流园,22.69311108,113.825128
福永新田旧区,22.69593001,113.8249323
新和新兴工业园,22.67796581,113.7871936
乐荣集团,22.67783457,113.7890897
福海天桥,22.67810489,113.7958422
福海工业区,22.67843487,113.8041766
新和二区,22.67464235,113.7974793
新和一区,22.67700275,113.7968346
新和一区,22.67700275,113.7968346
新和二区,22.6746863,113.7974552
福永海鲜市场南,22.66616545,113.805215
福永海鲜市场南,22.66569706,113.8055068
宝安日报社,22.58816507,113.8867755
嘉华花园,22.58543114,113.8824502
西乡街道办,22.583607,113.8803695
西乡街道办,22.58327366,113.8798197
嘉华花园,22.58563327,113.8827016
宝安日报社,22.58788168,113.8858304
宝安新村,22.58914093,113.8893423
安源居,22.58681354,113.8763542
庄边村,22.58956092,113.8798413
福永中学,22.67446372,113.8086353
福永中学,22.67443667,113.8086002
立新福洲大道路口,22.6774396,113.807833
立新福洲大道路口,22.6773048,113.8079313
半山酒店,22.68012309,113.807899
淇昇厂,22.68284967,113.8074637
大布头路中,22.71463426,114.0599687
福永水厂,22.68755664,113.8052708
福永小学,22.67264534,113.8120343
新安公园,22.56373053,113.9074385
灵芝园新村,22.56859682,113.9024635
宝安税务局,22.57015194,113.9012038
公园路西一巷,22.57343697,113.8979157
诺铂广场,22.57679848,113.8943618
文汇学校,22.57825414,113.8930596
前进天虹商场,22.58192474,113.8891836
流塘公园南门,22.58379879,113.8872453
宝安体育馆东,22.56736116,113.8810064
金成名苑,22.56370845,113.88424
西城上筑,22.56075219,113.8873479
甲岸路口,22.556829,113.892029
中商花园,22.55495748,113.8939659
中南花园,22.55259287,113.896444
中商花园,22.55502535,113.8931261
宝安第四专职消防队,22.72622274,113.7984172
宝安第四专职消防队,22.72617179,113.7984403
沙头路口,22.72231537,113.7999342
步涌桥（临时）,22.75145691,113.8096359
沙井医院,22.735672,113.8019473
壆岗幼儿园,22.73631163,113.8178266
新桥街道办,22.74549429,113.8254485
万丰派出所,22.71393716,113.8195497
龙山小区,22.75241174,114.3965727
吉祥路南,22.74182772,114.3669617
吉祥路南,22.74246738,114.3670926
龙湖村,22.75571955,114.3557685
龙湖村,22.75533934,114.3559863
牛背工业区,22.75529776,114.3605855
石陂头村,22.75063691,114.3630485
石陂头村,22.75086919,114.3627797
禾场吓住宅区,22.74140684,114.3735034
龙瑞佳园,22.48508689,113.8945297
万豪月半山,22.49156732,113.887969
万豪月半山,22.49123943,113.8882583
荔山工业园总站,22.49466151,113.8884663
西部物流中心,22.5040271,113.8788913
西部物流中心,22.50373485,113.8785578
塘尾社区,22.70415441,113.8057951
汇利五金公司,22.70929954,113.8099515
南玻集团,22.71039138,113.806697
鑫龙科技园,22.72209981,113.8537356
天源隆超市,22.72202205,113.8538809
庄村桥头,22.72369482,113.8574168
庄村工业区,22.72630316,113.8588789
新玉路口,22.72800089,113.8597517
庄村工业区,22.72637009,113.8588408
新桥农贸市场,22.74059621,113.8315512
长丰酒店,22.73703683,113.8367472
新桥汽配,22.73747758,113.84286
长丰酒店,22.73768752,113.8361305
新桥农贸市场,22.74013082,113.8318049
大庙路口,22.74347055,113.8268544
中心路口,22.74463058,113.8244027
明德学校,22.75567987,113.7977286
共和社区,22.75815648,113.7979621
天源隆商场,22.76173604,113.7977684
宝溪综合市场,22.77662634,113.8296227
松岗人民医院南,22.77800221,113.8341006
松岗人民医院南,22.77797854,113.834273
燕罗税务所,22.77471115,113.8362054
燕罗税务所,22.77491005,113.8361883
庄边村,22.58981499,113.8799945
安源居,22.58680468,113.8765084
黄田派出所,22.63242204,113.8375129
后瑞村口,22.63614004,113.8292147
后瑞村口,22.63614004,113.8292147
友胜工业区,22.61102467,113.8461484
索佳路口,22.61261261,113.8444881
三围球场,22.61690434,113.8406942
三围球场,22.61712901,113.8405267
索佳路口,22.6126152,113.8442495
福永新田旧区,22.69594901,113.8249343
凤凰山路口,22.6861307,113.8413795
福凤路中,22.68215807,113.8382457
福凤路南,22.67799596,113.8349021
龙王古庙,22.67727213,113.8327364
龙王古庙牌坊,22.67458483,113.8344111
龙王古庙牌坊,22.67487509,113.8345865
利满达制衣厂,22.67354509,113.8306481
利满达制衣厂,22.67354632,113.8307694
龙王古庙北,22.6736022,113.8339439
龙王古庙北,22.67360194,113.8338065
物流园,22.64223776,113.8206502
锦程凤塘大道路口,22.70573515,113.7780433
锦程凤塘大道路口,22.70368248,113.7778701
嘉源工业园,22.69881424,113.7774467
甲岸路口,22.55704374,113.8910301
西城上筑,22.56204267,113.8863967
金成名苑,22.56556951,113.8828811
宝安体育馆东,22.56648636,113.8811827
群贤花园,22.56936173,113.8779257
新安五路翻身路口,22.57370695,113.8774848
华丰金融港,22.57092077,113.8745953
崛起实验中学,22.56920711,113.8726551
福中福,22.56589888,113.8692111
宝安小学,22.56443895,113.8673737
福中福,22.56744377,113.8701768
崛起实验中学,22.56985623,113.8728354
立新湖创意园,22.68911693,113.8067745
大洋花园,22.69223524,113.8079273
中粮机器人智造园,22.69355145,113.8104267
万宝电子厂,22.69561182,113.8141594
凤城花园,22.69920788,113.8210697
美亚电器,22.69967616,113.8228645
美亚电器,22.69947928,113.8229036
大洋田工业区,22.7005968,113.821212
凤塘大道东,22.70251212,113.8147245
富盈门,22.58925548,113.8821306
丽景城,22.59105479,113.8799304
宝安客运中心,22.59453278,113.8765971
文竹园,22.50272748,113.925833
文竹园,22.50276801,113.9254213
木墩路口,22.76594008,113.9228061
马安山,22.72559514,113.8153878
海灏华庭,22.56578672,113.8488569
广雅花园,22.78328328,113.8901108
长春花园,22.78461252,113.8891167
任达山庄②,22.67316491,113.9019166
西乡敬老院,22.60118815,113.8825254
鸿威工业区,22.58307401,113.9158483
鸿威工业区,22.58336112,113.9156783
创兴达商务中心,22.58634713,113.9126075
创兴达商务中心,22.5865542,113.9124635
新桥街道办,22.745547,113.8253011
德昌电机南,22.72416176,113.8430664
德昌新沙路口,22.72628522,113.8391281
万丰社区,22.73016416,113.821937
德昌新沙路口,22.72575173,113.8398911
衙边社区,22.74663628,113.8090297
衙边社区,22.74671541,113.8085664
宝梓北路,22.75240872,114.3778006
禾场吓住宅区,22.74145713,114.374242
东联路口,22.74112295,114.3839307
沙浦居委,22.77665213,113.8263239
沙浦居委,22.77729254,113.8266547
沙溪小学,22.77991313,113.8274266
沙溪小学,22.77890517,113.8272713
沙浦市场,22.78323731,113.8270514
聚豪酒店,22.77654945,113.8291334
金信化工,22.71030276,113.8017675
YKK厂后门,22.71024865,113.798738
敬邦公司,22.71015668,113.7931558
敬邦公司,22.710099,113.7933543
YKK厂后门,22.71018425,113.7984864
金信化工,22.71026718,113.803166
南玻集团,22.71034463,113.8079472
庄村桥头,22.72269083,113.8565359
天源隆超市,22.72217984,113.8537736
鑫龙科技园,22.72199617,113.8539531
高桥底,22.72426173,113.8496186
南岭路口,22.7333054,113.8392329
蚝四新二工业区,22.73225011,113.8434408
步涌桥,22.75153895,113.809669
水产油站,22.75100751,113.8082373
衙边工业区,22.74742059,113.8082275
衙边村,22.74555146,113.8078437
辛养村,22.74220029,113.8071902
明珠市场,22.73878212,113.8070871
嘉源工业园,22.69737146,113.7773195
锦程景芳路口,22.70109387,113.7776359
物流园,22.64243111,113.8203294
新安中学,22.56543677,113.8978461
新安湖,22.56714345,113.8998223
宝安广电中心,22.57102805,113.9043451
宝安广电中心,22.57037735,113.9035839
新安湖,22.56753634,113.9003015
新安中学,22.56543677,113.8978461
尚都花园,22.56334409,113.8818658
宝民派出所,22.5721336,113.8921001
宝安中医院,22.57447079,113.8948894
水口花园,22.57732955,113.8980886
上川村,22.58000989,113.9012402
黄田派出所东,22.63256312,113.8359237
黄田小学,22.63016471,113.8365656
黄田小学,22.63005895,113.8366869
黄田派出所东,22.63269806,113.8359037
金碧工业园,22.6345977,113.8337128
达利花园,22.63638933,113.8315298
深圳东方英文书院,22.65029776,113.8381194
宝安第一外语学校,22.64743824,113.8358656
天霖公司,22.67346902,113.8279358
天霖公司,22.67346877,113.827271
西乡综合执法队①,22.59915508,113.8721313
宝田二路路口,22.60418795,113.8670896
宝安纯中医医院,22.603984,113.8671047
西乡交管所①,22.61186682,113.859263
河东,22.57233688,113.8748817
西乡步行街,22.57476772,113.8708335
同仁妇科医院,22.5781561,113.8661144
西乡盐田,22.58158556,113.8627654
宝安大道金海路口,22.58553656,113.8579558
银田创意园,22.58898959,113.852873
华万工业园,22.59059728,113.8502677
固戍红湾,22.59433624,113.8474737
联升购物广场,22.59889612,113.8442103
华丰金融港,22.57111047,113.8742858
新安五路翻身路口,22.57395728,113.8779445
流塘旧村,22.58180186,113.88685
上合新村,22.58498732,113.892808
宝安公园南门,22.58574561,113.8962537
上合花园,22.58357269,113.8999293
新安交警中队,22.5791172,113.9043096
宝安灵芝小学,22.57673256,113.9067045
同乐海关,22.57340789,113.9088401
凤塘大道东,22.70239428,113.8147917
大洋田工业区,22.70058529,113.8209433
东联路口,22.74057905,114.3840387
宝梓路口,22.74071963,114.3786001
望牛岗村,22.70478225,114.3733308
望牛岗村,22.70477925,114.3733328
赤坳河江岭段,22.66710776,114.358815
赤坳河江岭段,22.66657384,114.3595553
石陂头居民小组,22.70215002,114.3777559
石陂头居民小组,22.70236665,114.3781507
田心社康中心,22.69595489,114.4153754
碧岭幼儿园,22.66691055,114.285319
东坑村路口,22.73281633,114.3622044
大运村（南门）,22.68456894,114.2146359
大运村（南门）,22.68458114,114.2148232
大运地铁接驳站场站,22.68929806,114.2222013
大运地铁接驳站场站,22.68952399,114.2221812
岭背坑居民小组,22.74946508,114.2321909
百合盛世,22.74488828,114.2299104
宝梓北路,22.75222284,114.3777267
富桥社康中心,22.6823952,113.7941519
富桥社康中心,22.68247958,113.7944095
红发工业城B门,22.69796418,113.8001353
红发工业城B门,22.69770793,113.7999518
东方山水酒店,22.68238388,113.7886615
沙井南城百货,22.73636185,113.8076548
天源隆商场,22.76078447,113.7978466
共和社区,22.75760541,113.7978157
明德学校,22.75612659,113.7976414
蚝三社区,22.74270555,113.7944687
蚝三社区,22.74280622,113.7942773
新桥万丰工业区,22.71526625,113.8149944
新嘉华购物广场,22.71370404,113.8194524
丽晶酒店,22.71304439,113.824837
上南油站,22.7128357,113.8292218
丽晶酒店,22.71315028,113.8247948
新嘉华购物广场,22.71396953,113.8197502
沙浦市场,22.78300338,113.8270454
沙浦围第一工业区,22.78489014,113.8288491
沙浦围第一工业区,22.78486963,113.8291098
百业安家购物广场,22.78618567,113.8298979
百业安家购物广场,22.78635132,113.8297394
杰和信塑胶模具厂,22.78650901,113.8269459
杰和信塑胶模具厂,22.7866294,113.8271745
洋涌工业区,22.79138879,113.8197622
沙浦,22.77940927,113.8231742
沙浦,22.77935226,113.8236896
洋涌工业区,22.79140489,113.8203468
格布雅苑,22.76660763,113.8259244
白石厦东,22.67724429,113.8264085
福永桥底,22.67662678,113.8223616
汉永酒店,22.6752678,113.820618
万福广场,22.67276752,113.8169804
怀德社区,22.67095245,113.8140477
福永交管所,22.66870026,113.8104193
福永交管所,22.66787165,113.8094398
洋田路口,22.66694863,113.8142094
洋田路口,22.66661194,113.8137963
新和村,22.67221227,113.7995124
新和村,22.67227012,113.7994312
富桥工业区,22.67907142,113.7969207
福永伟创力,22.68447398,113.7968161
永威五金塑料厂,22.68894875,113.7967226
合盛工业区,22.7022527,113.7950327
金科迅公司,22.68995535,113.7921979
货龙厂,22.68473378,113.7923125
宝桥二区北门,22.68360309,113.7923387
大家好广场,22.58273376,113.9044024
大家好广场,22.58237394,113.9039903
上川村,22.57988593,113.9010991
水口花园,22.57766749,113.8985688
宝安中医院,22.57381076,113.8940518
宝民派出所,22.57181357,113.8918199
凤城花园,22.69911629,113.8207398
景山花园,22.69685815,113.816643
景山花园,22.69762026,113.8178722
万宝厂,22.69524045,113.8133714
中粮机器人智造园,22.69328322,113.8097139
大洋花园,22.6924506,113.8081589
宝安桃源居,22.61633836,113.8566129
宝安桃源居,22.61740931,113.8560125
西乡交管所①,22.61170734,113.8596148
宝安纯中医医院,22.60417896,113.8670957
宝田二路路口,22.60142808,113.8695355
西乡综合执法队①,22.59915893,113.871979
宝安客运中心,22.59416725,113.8771149
丽景城,22.59111995,113.8801687
固戍地铁站,22.60267444,113.8423844
西乡奋达科技,22.61176951,113.8381068
华胜实验学校,22.61680238,113.8357102
空港油库,22.62130416,113.8338069
机场邮件处理中心,22.62713742,113.8323135
后瑞地铁站②,22.63179659,113.8301595
后瑞村,22.63450948,113.8282271
固戍路口,22.60433157,113.8589969
华洋厂,22.60381795,113.8564192
宝安人民医院,22.56500638,113.9074984
科比新工业园,22.68766594,113.7799311
新兴工业区四区,22.6790731,113.7792103
新兴工业区四区,22.67861532,113.7793065
赛格导航,22.68254366,114.2768475
赛格导航,22.68261056,114.2751166
长隆村,22.74661278,114.3895692
吓陂村,22.76364263,114.3478556
宝龙四路路口,22.69417714,114.293438
梅沙街道办②,22.60157636,114.3085734
梅沙街道办③,22.60158115,114.3086863
碧岭幼儿园,22.66691055,114.285319
华测检测,22.58273857,113.9185846
宝石路口,22.58921613,113.9171506
宝石路口,22.58897154,113.9178324
华丰机器人产业园,22.60655277,113.8389293
华丰机器人产业园,22.60640576,113.8389122
安乐工业区,22.60292766,113.830415
百合盛世,22.74446747,114.2300266
坪山交通运输局,22.71045826,114.3105976
坪山交通运输局,22.7111136,114.3097737
永昌隆工业园,22.69277336,114.2501884
永昌隆工业园,22.69294527,114.2504495
嶂背嶂盛路口,22.6904554,114.2466329
格布雅苑,22.76542714,113.8259937
复亚医院,22.76807439,113.8249868
宝安华强城,22.70407697,113.8110778
塘尾万里学校,22.70448719,113.8096149
塘尾政域科技,22.70403064,113.8053429
凤塘和沙路口,22.70396192,113.8002993
塘尾富源工业区,22.70412024,113.7962956
怀德翠海,22.7040301,113.791739
艾默生工业园,22.70396971,113.7873903
西乡蚝业,22.70406471,113.7837667
捷和电机,22.7250188,113.8069346
宝兴科技,22.72050135,113.8065349
宝兴科技,22.72083148,113.8066602
捷和电机,22.72473298,113.8069878
沙井南城百货,22.73661998,113.80777
明珠市场,22.73795492,113.807399
辛养村,22.74262947,113.8073626
衙边村,22.74549627,113.8077264
衙边工业区,22.7463195,113.807991
水产油站,22.75090478,113.8078112
步涌桥,22.75156912,113.8097683
步涌工业区,22.75355452,113.8103236
新桥万丰工业区,22.71508085,113.8158246
锦胜财富广场,22.71642636,113.8119843
尚都花园,22.56271283,113.8813632
宝安行政中心北,22.5594442,113.8773575
海滨新村,22.56743065,113.8648365
宝源新村,22.5721426,113.8583496
宝安第一外语学校,22.64743346,113.835986
深圳东方英文书院,22.65029776,113.8381194
宝安交通运输局①,22.56320497,113.896065
裕安路口,22.57093995,113.8892754
上川路口,22.57441707,113.8855369
宝安中心医院,22.58219939,113.876711
西乡立交①,22.58612979,113.873201
火王人行天桥,22.59437868,113.8674279
津村药业,22.66469882,113.8107956
津村药业,22.66433103,113.8103234
翠岗公园,22.66835826,113.816321
翠岗西路口,22.66877401,113.8188968
怀德国际,22.66879527,113.8227472
怀德国际,22.66887724,113.8227381
翠岗西路口,22.6688555,113.8186361
翠岗公园,22.66816004,113.8161756
怀德村委,22.67125422,113.8128836
怀德村委,22.67107905,113.8127693
福永交警中队,22.66644425,113.8160925
会展湾东城,22.7089156,113.7782896
宝安1990,22.5626517,113.9047678
新乐派出所,22.55506166,113.8960285
凯旋城,22.5522335,113.89275
福海街道办,22.69116614,113.8020514
桥头鸿德园,22.69179418,113.7992204
福海格林小镇,22.69064634,113.7954885
和平村口,22.6908551,113.7915283
立新湖创意园,22.68884273,113.8066222
福永水厂,22.68711955,113.8045931
立新湖公园,22.68497749,113.8059667
淇昇厂,22.6829174,113.8073244
立新湖外国语学校,22.68036189,113.8078158
福永消防中队,22.67902454,113.8096627
龙翔山庄,22.67722775,113.8144364
福永康之宝,22.67545067,113.8157811
福永街道办,22.67439642,113.8165913
万福广场西,22.67233213,113.818319
富盈门,22.58873862,113.8822478
流塘公园南门,22.58386391,113.8875367
前进天虹商场,22.58219357,113.8887661
文汇学校,22.58000454,113.8911477
诺铂广场,22.57645157,113.8948382
新安公园,22.56551507,113.9057849
固南二路口,22.60467431,113.8527568
乐利精密东门,22.67920228,113.7924432
乐利精密东门,22.67935538,113.7925274
台群精机,22.72060505,113.844402
新二村,22.62959105,114.4197348
葵新社区,22.62321376,114.422201
富桥第五工业区,22.69048005,113.8086924
塘新路南,22.69298253,113.8152645
怀德翠湖工业区,22.69331519,113.8177933
丹竹头地铁站①,22.62231862,114.1419988
西乡中学,22.57665872,113.844729
西乡中学,22.57712754,113.8440663
望牛亭公园,22.67917471,113.8108668
华润电子,22.6939425,114.2969718
誉泰达,22.69417315,114.293437
誉泰达,22.69432622,114.293365
华盛幼儿园,22.77218067,113.8343988
海乐实验学校,22.55777436,113.8991725
福海消防主题公园,22.677877,113.7821321
美希美工业园,22.6779818,113.7976084
狮头岭居委会,22.6649538,114.0173215
华丰第一科技园,22.61010377,113.8353557
华丰第一工业园,22.61174883,113.8366209
华丰第一工业园,22.61202367,113.8360083
茭塘村,22.71886669,113.8047815
大王山路口,22.72096741,113.8003282
闳晖科技园,22.72137471,113.7925587
蚝一西部工业园,22.72147805,113.7894918
兴英科技园,22.72173465,113.7819839
鸿桥工业园,22.72186547,113.7786114
金正江大,22.72208664,113.7743406
鸿桥工业园西,22.72199236,113.7749927
鸿桥工业园,22.72177149,113.7768791
兴英科技园,22.72155685,113.7828787
松岗第三小学,22.7689276,113.8343358
松岗第三小学,22.76905912,113.8340982
田洋三路,22.75974646,113.867743
田洋一路,22.76026147,113.8653333
松岗中学,22.76079094,113.8626558
松岗体育中心,22.76186065,113.8575627
东方玻璃,22.76354398,113.8502456
松岗天虹商场北,22.76405339,113.84753
松岗邮政,22.7654619,113.842797
东方居委会,22.76628625,113.8408681
西乡蚝业,22.70399924,113.7826354
艾默生工业园,22.70382675,113.7873903
怀德翠海,22.70390772,113.7921238
塘尾富源工业区,22.70398022,113.7962565
高士拉链,22.70254181,113.7812136
和裕工业区,22.69857139,113.7808672
秀西路口,22.69469594,113.7805298
莱尔德电子,22.69023358,113.7801524
北方俊亿工业园,22.68372047,113.7795957
航盛电子,22.68023312,113.7794487
航盛电子,22.68133679,113.7793935
北方俊亿工业园,22.68528845,113.7798842
泰华阳光海,22.57506013,113.8548064
泰华阳光海,22.57627308,113.8535384
宝源新村,22.57263601,113.8579677
海滨新村,22.56640472,113.8664698
翻身派出所,22.57199296,113.8848302
翻身派出所,22.57134731,113.8853949
富年华,22.57152793,113.8828747
泰华锦绣城,22.57336791,113.8849983
上川建安路口,22.57587319,113.8885643
建安新村,22.57798872,113.8909947
铁仔山公园,22.59890242,113.8643656
固戍村,22.60466243,113.8611255
劲力集团,22.60778594,113.858195
桃源居人行天桥,22.61192034,113.85479
宝安桃源居西,22.61439216,113.8536011
鹤洲立交,22.62053374,113.849513
上围园,22.60388016,113.8500564
红宝石,22.60313603,113.8480686
联升百货,22.60126307,113.8455415
东华格林第二幼儿园,22.59789797,113.8423135
固戍东山幼儿园,22.59642925,113.8412208
沙边路口,22.59537978,113.8386272
沙边市场,22.597849,113.8378239
南昌路口,22.60414347,113.8352638
运昌航城大道路口,22.60505214,113.8329807
沙边市场,22.59766741,113.8380355
沙边路口,22.59563168,113.8385931
万家和百货,22.69513048,113.7877557
德金花园,22.69138102,113.7823146
德金花园,22.6927754,113.7805159
和平村口,22.69052931,113.793555
福海格林小镇,22.69047382,113.7951377
桥头鸿德园,22.69150907,113.7985147
福海街道办,22.69119586,113.801891
美祥顺,22.71033236,113.7839877
中富厂,22.71019071,113.7878339
中富厂,22.71040193,113.7873218
美祥顺,22.71044221,113.783139
学府花园南,22.73863429,113.7915924
学府花园,22.74257665,113.7919349
星智机电,22.74762386,113.7924107
华丰第二工业园,22.61024794,113.8316709
华丰第二工业园,22.60995479,113.8321051
广田深亚油站,22.80780936,113.8635767
罗租中新村,22.67281026,113.9306345
罗租中新村,22.67261483,113.9309462
罗租上村,22.67377752,113.9322829
嶂背嶂盛路口,22.69021247,114.2462967
赐昱幼儿园,22.68895775,114.2431758
赐昱幼儿园,22.68907473,114.2432899
明峰大厦,22.68824143,114.2395561
明峰大厦,22.68811844,114.239457
嶂背一村综合市场,22.68732824,114.2378426
敏俊捷印刷,22.69526222,113.8185983
立新湖外国语学校,22.68013209,113.807899
凤凰学校,22.69741177,113.831925
