名称,纬度,经度
祥和楼(东方大道),22.76507787527237,113.84214039648737
永丽花苑,22.764321033926795,113.84324225245548
百佳华商场(松岗店),22.770677552840585,113.8424137352878
兆禾里购物中心,22.772874854122723,113.84299708050033
宜新花园,22.76990592148132,113.8424819589115
东方综合楼,22.76978625117517,113.84322485759526
山美新村裕新楼,22.771405439710627,113.84421826841456
东方花苑小区,22.769319166967264,113.84137215580186
松涛花园,22.768024788616174,113.84148853766855
深圳市松岗山尾新村,22.772880701058423,113.84006555957126
商业中心(深圳市宝安区松岗街道广深商业街店),22.77155372714447,113.84325281515818
BESTVA(百佳华商场店),22.77091249418464,113.84242374575628
红花新村,22.77380309706928,113.84389128864004
兴达楼(金岛路),22.77761564285954,113.84204635110136
展达楼,22.775751116092167,113.84082934668288
东风旧村,22.777287942358683,113.84158519086093
东风村新区,22.776527411151704,113.84170955858666
鄰里泰绿,22.77309936112921,113.84275545110758
麒麟雅居,22.77914084262165,113.84244928266432
集信名城,22.783701473848872,113.84368914177
众和花园,22.800891711469376,113.84260327829726
泰和豪苑,22.801624501063703,113.84148637364324
勇俊明居,22.79951825707658,113.84093108145908
众和花园A区,22.801806657088,113.84218214426788
德信楼,22.798633019354167,113.84118880147808
深圳市晶品源塑胶制品有限公司,22.799320846603823,113.84179531400692
世纪华城,22.80145742888469,113.84028027807038
中国石化宝运通加油站,22.807228233511324,113.84303396785012
深圳市化雨中英文学校,22.80664782892388,113.84097172770925
松茂·御龙湾,22.57689487261104,113.84841411627458
京地海樾府,22.57766146384087,113.85006005905664
城市峰尚花园,22.577094531465477,113.84582070451016
海港小学,22.57420923357077,113.84907188898724
宝安小学(集团)红树林外国语小学,22.57398106741477,113.84653668206954
劳动社区,22.57675122454857,113.84680617308648
天御盛璟,22.5768724778456,113.84939650688284
教荟里,22.57326264539863,113.84804243826729
山樱国际,22.575896801990154,113.84769942933256
碧海君庭,22.57859169524925,113.84903050975728
深圳恒生医院住宅小区,22.57879115413765,113.84570731383818
牛湾新村,22.583922160436824,113.84969077026992
京基智农·山海公馆,22.592686019347763,113.8496501144883
南苑(宝安大道),22.591784717007933,113.84877805636472
京基智农·山海上园2期,22.59445731425429,113.84935629077074
康达尔·山海上城1期,22.5949401518423,113.84868162062618
红湾新村二区,22.59733971905902,113.84620236522896
华林楼,22.597392269327848,113.84713266577542
海德学校,22.59586854722113,113.84778035701235
裕华小筑,22.597124692236573,113.84616929673264
凤娇楼,22.597627797114512,113.84807396497384
红湾新村,22.5988946852554,113.84571405041278
南昌龙兴邨,22.599396727002727,113.8475716194708
前海OPEN MALL,22.600741246945372,113.84679361471024
文康小学,22.60168072500612,113.84715845629847
荣业居,22.601847564068564,113.8464777618118
东源苑,22.600579061856426,113.84787228268478
伴山家园,22.599672521832268,113.8499163124706
永和居,22.599956551353195,113.84872641042914
红湾新村一区,22.599766331913383,113.84557564951112
联和居,22.601428045923008,113.84554246076532
上围园新村,22.6044740905813,113.84761640624072
嘉禧时代广场,22.606801357139737,113.84858964122805
万象新天2期,22.60642654134052,113.84625792439503
富通瑞翔居,22.60701098399116,113.84717114808647
人才家园,22.60312331683233,113.84946800975024
嘉宝名居,22.604766746531844,113.84564450276535
仁馨合大厦,22.606275507988222,113.8474218127398
航城里购物中心,22.609969014364356,113.8450737439258
领航城·领翔华府,22.612188013131583,113.84948647730026
富通·瑞尚居,22.608257728576547,113.8465294816735
领航城·领誉华府,22.612316537275767,113.84677984318388
领航城·领誉华府北区,22.61283097994407,113.84649410252224
领航城·领誉华府南区,22.61175714474274,113.84709265198646
深圳领航里,22.609971000415293,113.84506572370177
深圳宝安航城学校,22.615151036890804,113.84794653664515
盛合天宸,22.61398951674929,113.84514165776052
群乐楼,22.613466940975705,113.84593467167277
明光公寓,22.61384256521737,113.84693713494698
宇航楼,22.6152103824742,113.84877154899138
荔枝园板房,22.61372221072269,113.84611811193264
玉兰苑,22.68522281816353,113.846553630153
新桥东一号园,22.708027964586837,113.8488959286842
雅典居,22.72627396170122,113.84646378153022
金色家园,22.733618757808635,113.84881609742474
名购百货(芙蓉店),22.739492233621707,113.84893400864064
加益翠竹亭,22.74160573496128,113.84901206327396
第三小区,22.7492399516606,113.84570843010412
红荔公寓,22.75381363382275,113.84575826137724
联投东方三期,22.76284052676725,113.849822668492
深圳市宝安区文山小学,22.762789567614828,113.8467942619239
新东城,22.76003669436942,113.8457578614738
天虹商场(深圳松岗店),22.76623001370973,113.84711884429738
东方紫临大厦,22.76477632957632,113.84946267349694
宝利豪庭1区,22.767179646728398,113.84588872998312
万华公寓,22.767612202765072,113.84810418060354
宝利豪庭,22.766146224090107,113.84722912200183
宝利豪庭2区,22.76514666406654,113.84610640270652
宝利豪庭3区,22.766234010760584,113.8471178415638
楼岗南,22.766952509488743,113.85000484481156
坤联楼,22.76583968425501,113.8486606551262
楼岗小区,22.76695150980935,113.85000484487576
山美新村大厦,22.77151550096264,113.84663430606942
山美新区,22.7713171243464,113.84518771204618
丽园小筑,22.76976352666495,113.84571813861244
肆坊商业广场,22.768699718962345,113.8474184252601
喜月楼,22.771545805861106,113.84986721840312
华源学校,22.77126246787141,113.8489850981852
嘉莉华公寓,22.771239315773524,113.8470683984968
惠康楼(车站三街),22.77118388031236,113.84679672987916
鉴财园,22.77141807175861,113.85000656286677
东风新村,22.774863882143087,113.84572683318352
下山门村,22.776921393346463,113.84643145593446
祥盛楼(恒明路),22.774318552048484,113.84661307365836
山门社区下山门小区,22.776268114646843,113.84613776757216
深圳市陶园中英文实验学校,22.778981732495165,113.8482488060906
雅怡居,22.77982444901916,113.847640258301
燕山学校,22.80060609124058,113.849914469457
富通城·缤纷世界花园,22.567143499841134,113.85386272027448
名居·绿海名居,22.565497994075084,113.8540853406829
幸福港湾尚品居,22.56976290618981,113.8517074978309
碧海中心(碧海店),22.572009611116744,113.85166325012324
幸福港湾,22.56972602327136,113.85114616562622
碧海富通城二期,22.57199149869117,113.85352061717592
宝和苑,22.570290914315585,113.85433761950532
幸福港湾御品居,22.56963674264853,113.85033723574386
景福新村,22.568679907262567,113.85357194701244
新景界宝安富通城部,22.57045138038201,113.85269478383216
恒城,22.57091995332071,113.85245017896465
楼尚百货富通城6期,22.57169481972892,113.85177553634364
得丰·榕湾汇商业广场,22.577707057793862,113.85297598223612
槟城西岸华庭,22.573291131965306,113.85272066417984
中信·湾上六座,22.573139491316137,113.850401166581
榕江壹号院,22.57769706972547,113.85298299930218
天空的城,22.576666936070303,113.85347320973352
锦明花园,22.58020220496704,113.85069843011888
碧海湾花园,22.579808975287705,113.85504664560082
深圳市海湾中学,22.580714896716767,113.85308805338887
锦欣花园,22.58168328239989,113.85211971574472
共乐华庭小区,22.582822831521085,113.85385470565488
深圳市宝安区西湾小学,22.57930389507955,113.85170187813264
弛悦湾,22.578193850897325,113.85484428407612
创家,22.58276933326377,113.85484299045112
招商果岭,22.58774632809351,113.8526084819448
润恒尚园,22.58721258298614,113.85145278389685
银田新村A区,22.58415315275363,113.85221979499454
银田新村B区,22.585228748166145,113.8533313348748
咸田小区,22.584319891820197,113.85400896822068
年兴家园,22.584988638424544,113.85195411417526
西乡碧海片区,22.58741161032567,113.8534123851723
逸安居,22.583885500960186,113.85178378102206
华中师范大学宝安附属学校,22.59268074490547,113.85459078071533
雅诗公寓,22.591372044847763,113.85080798188432
京基智农·山海御园,22.593408289189053,113.85112561089208
鼎尚时代西区,22.60550046740243,113.85229060439904
鼎尚时代,22.605548816459184,113.85251913965035
鼎尚时代东区,22.60569556080949,113.85366380806686
梳芙里,22.60398607131476,113.85383731994196
宇豪轩,22.606710008340382,113.85471517505408
中信·领航西区,22.612969922025517,113.85137896960774
怡宝花园,22.612532460019278,113.85295972971043
阳光新居,22.612487504081148,113.85298378892526
宝岗楼公寓,22.61092509427915,113.85256590759332
兴达华府,22.61408101536858,113.85218380638688
中信领航,22.613239794044684,113.8519593293978
领航城·领尚华府,22.615057731503995,113.8520995452128
桃源居西区,22.61699145606624,113.85472454265174
中国石化新光加油站,22.613715100866,113.85481195197602
中信领航东区,22.61367820142985,113.85290653214904
宝安区宝利大厦,22.614181680055896,113.85458038964464
宝利小区,22.61425839827544,113.85506650139207
桃源居7区,22.617257693302854,113.85424742570048
领航城3期,22.61478234081458,113.85182290822868
中国石化振康加油站,22.62108179739093,113.8502256943652
鸿宝电建设工人生活区,22.621954707773902,113.8534442623826
久和星居,22.62124240157382,113.8538211846543
鹤洲旧村,22.6274571313422,113.85499349432811
深圳市富源英美学校,22.64394584650186,113.85479899816258
雍启园,22.65772586833028,113.85333272381986
东江公寓,22.7132127799638,113.85087838154143
御家苑,22.713433474998084,113.85009949777476
尊吉大厦,22.721523332985218,113.8533216264802
新桥 . 深圳西苑,22.732707444708875,113.85481938258572
明珠大厦,22.759968495562337,113.85238396716876
白马公寓,22.7593187301417,113.85176454353
东方新天地,22.76358242896623,113.85372888621076
联投东方二期,22.76478627986577,113.85130710575535
联投东方一期,22.76374221114924,113.85361962166031
联投嘉苑,22.766874648654788,113.85133002663804
立业路商住楼,22.765943328554325,113.85031365319811
联投东方PAPK,22.763765288136373,113.8536747485334
楼岗南-六巷11号,22.767111465840827,113.85063334614836
璟荟名庭,22.76910024943426,113.85153036097034
汇智百盛家园,22.77106028832733,113.85389880252258
前进公社一期,22.76987445826642,113.85375855249764
前进公社2期,22.768971496964955,113.85424974968348
楼岗公寓,22.76814407323959,113.85059518848536
森丰楼,22.768281986365867,113.85183112758682
楼岗北,22.77120408879756,113.8512265025768
楼岗北-二巷2号,22.770654357122613,113.85191818200336
领寓楼,22.77109362540166,113.8528232887884
中国石化威顺加油站,22.774457856917817,113.85111803532432
中闽花园,22.775949822396655,113.8533301650162
上山门村,22.77758967918532,113.85039710770154
中国石化动力加油站,22.77528686936914,113.85066790529106
中闽花园A座,22.775453691460704,113.8537912714047
源发万科,22.773411496532823,113.85258157209113
中国石化马田加油站,22.779765987852784,113.85426409184603
喜鸿升鸿福花园,22.79716005583288,113.85490345187984
天鹅山庄,22.80209210600076,113.85408624984514
燕景华庭,22.80524149962589,113.85441581061616
兆轩豪庭D,22.80303666787945,113.85467655336744
坪洲新村一期,22.561837539818768,113.85902970241516
"坪洲新村二,三期",22.56394556846234,113.85707224012212
坪洲新村,22.56323543223352,113.8576275237494
马鞍山,22.566304481775227,113.85856640412426
宝安第一外国语学校初中部,22.565525891509765,113.85670631911955
坪洲新村三期,22.56440343942341,113.855646994523
海城茗苑,22.56710936860759,113.85854029568684
坪洲新村二期,22.563706504199764,113.85770767194572
宝源二区,22.570297513848192,113.85607960234728
新源花园,22.57181283325718,113.85572169406574
雅盛百货(西乡店),22.57084324004665,113.8594259945579
海城新村二区,22.56859652194594,113.85946923100904
新悦楼,22.568412762280985,113.85749890910375
水沟边小区,22.570708476451667,113.85886778566574
华逸楼,22.57048552382115,113.85960540666716
宝源1区,22.57100314371136,113.85794473468704
劳动二队一巷39号,22.56887142509032,113.85799397897172
四景公寓,22.568349212485227,113.85995329464046
圣淘沙骏园,22.57725753743733,113.85727985933124
天琴阁,22.57592085094675,113.85952488717606
宝源居,22.574879565962185,113.85852476852916
利华楼,22.57531214297892,113.85896871433668
宝安天虹购物中心,22.578075850288315,113.85897254733275
海湾明珠,22.578067224253445,113.85575637576171
共乐高树围新村,22.582257281749538,113.85962169505645
海乐花园,22.581704519709085,113.85623322561204
南区新一村,22.580969564351264,113.8568917551423
广基大厦,22.581325514048757,113.85757826609962
景田大厦,22.581555586879087,113.85764740523356
宝源公寓,22.580278343388272,113.85807643741632
繁华里,22.58081817993774,113.85730569093894
强发大厦,22.582773113014632,113.8567232622986
下三村小区,22.58384455958912,113.8550774598245
上三村,22.584552685737044,113.85589127020936
西发小区,22.58794450758283,113.85672994888807
企寓,22.58758211025337,113.85642729048872
宝城57区,22.5851744718241,113.85928277359744
碧桂园·28仓,22.58898971795761,113.85559932468615
奋成雅苑,22.592029759264925,113.85725586769809
九九公寓,22.590581514127425,113.85979153443016
中科公寓,22.59214535891802,113.85909993245544
佳逸里青年社区,22.588731462484272,113.85540590018948
御林铁卫,22.590016283340024,113.85606832453637
嘉宸合欣,22.588455555653383,113.85680608746809
东山花园,22.60255239983787,113.85592019209491
固戍华庭,22.60454013028268,113.85661062605357
东山得宝楼,22.603176821371523,113.85695248060222
固兴社区,22.60302672455932,113.8555092273256
和成天下(高业一路店),22.60843314237048,113.85912094377194
桃源居3区,22.616417183874542,113.85788872610324
桃源居4区,22.617012930377825,113.85992013355724
桃源盛景园2期,22.615860224032957,113.85579005044912
桃源居9区,22.617777553157552,113.85554236485436
桃源盛景园,22.615940208474036,113.85578804079528
桃源居,22.618915681016688,113.85923552748828
桃源居14区,22.620248713451197,113.85660160700532
桃源居11区,22.61825182604604,113.85714595552912
桃源居12区,22.618876717929854,113.85925757800828
桃源居15区,22.62104835153213,113.85853285375578
前程盛景邻聚里,22.619012428688244,113.85978772028498
桃源居17区,22.62333224373756,113.85801656960068
润科·华府二期,22.6277062048504,113.85780682663273
鹤洲东区,22.62776991034381,113.85691483248132
润科·华府,22.628693777934576,113.85762736515764
鹤洲新村,22.632102500068985,113.85785064420368
和健生活广场,22.628719764821994,113.85762135012746
润科·华府一期,22.62903557933035,113.85753012704168
万和新居,22.629506658530456,113.85558471511612
鹤洲西区八巷8号,22.6306858017111,113.8551476420061
板房生活区,22.62894105815088,113.8599995467936
宝罗小区,22.63338266670074,113.8595563052982
宝罗住宅区A区,22.636710273599807,113.85970742129884
宝罗小区二区,22.63463315087757,113.8593457682391
宝罗住宅区B区,22.63535275077153,113.85987486990244
九围新村五区,22.647803864739533,113.857358550316
九围新村一区,22.646876700069672,113.85852018300854
金桂园,22.64397936018111,113.8585915242302
九围新村六区,22.646812773861495,113.8571611724495
蔗园埔,22.647405021656706,113.8595413809378
九围新村七区,22.64664072789699,113.85641851492508
九围新村,22.64967606029883,113.8591704292089
九围商业广场,22.648220763341648,113.8594701743868
九围新村4区,22.64875422867976,113.85636024883615
美得楼,22.6483361000718,113.85900916233622
九围新村三区,22.648476327491007,113.8577734309532
深圳市宝安区新丰小学,22.655350980069016,113.85573340812743
安顺盈居,22.654579735931897,113.85964815599256
康侨·新联社区,22.65530672832891,113.8590287615226
华生购物广场(西乡店),22.66174456784011,113.85774151528236
永得利居,22.6626494879652,113.85712408101595
簕竹角宝生大厦,22.66160585619844,113.85722537403956
簕竹角新一村东,22.66274082448737,113.85949730915328
泊寓城市青年家,22.66098966114385,113.85911158064346
荒田一号B,22.661083688702483,113.8591456490172
景青公寓,22.661364607664343,113.85633138048854
家家乐(西乡店),22.66500569729231,113.85975772968054
勒竹角新一村西,22.66350994583535,113.85757002151732
香格里拉,22.66363711133808,113.85632321726985
航天公寓,22.667378314419448,113.85913121670896
安泰居,22.6668316115095,113.85854396489164
德善雅苑,22.66623174220075,113.85854400318068
黄麻布西区,22.670081814854942,113.85920019502596
世明楼,22.669136170166507,113.86003105731623
庄村路14号,22.726333322027592,113.85758404636138
新玉苑,22.73042440127121,113.85705760930334
芙蓉雅苑,22.73053010868977,113.85970443701416
庆安小区,22.73022921909003,113.85758680372778
崇达公寓,22.731612754712007,113.857539610273
旭生融和谷,22.744176289546687,113.85631405724168
深圳市松岗第二小学,22.765707226757417,113.85604507149904
东升实验学校,22.769611006255737,113.85675141716388
浩东楼,22.77135701258752,113.85998844333557
金地明峰府,22.783140750555887,113.8589915225499
燕辉公寓,22.79706508600899,113.85557198833104
惠家乐百货(燕川店),22.79980813382571,113.855571812218
日华百货,22.80036715262489,113.85919787112888
燕川标尚学校,22.802561181156044,113.85557764915892
时尚广场(燕罗公路),22.800210518356995,113.85870480158282
太稳楼,22.802454504198323,113.85645063696276
联合中心,22.802919094875044,113.85628222659828
锦乐园,22.802274951546927,113.85671424270323
富和楼,22.799945793829284,113.85955467502552
华兰园,22.800782093690664,113.8578388525686
双庆楼,22.802115449598265,113.85701893748244
尾底田小区,22.80502748404464,113.85989608975883
宝安区实验学校(集团)燕川实验学校,22.80794796394099,113.85536281346216
土湖小区,22.8043663560823,113.85750187324504
伍兄苑,22.80428932889119,113.85959448344371
燕池楼,22.80469014284252,113.85743269820642
常富苑,22.80332678271375,113.85616693950487
塘尾新村一巷,22.80848251481465,113.859353691316
塘尾新村,22.808437076200992,113.85974855209008
塘尾新村二巷,22.80848789530954,113.85963029237632
塘尾新村三巷,22.8086012285338,113.85990187347709
燕栖台,22.809080516592747,113.85738130226206
裕华楼,22.80940294095017,113.8598998177018
海城新村,22.56801549293804,113.86013470680749
广兴源·圣拿威,22.565765283157127,113.86282854114398
豪业华庭,22.56372980624216,113.86231560323384
中英公学,22.564752410071332,113.8613274605428
浪漫港湾,22.56352382119316,113.86387383225964
坪洲小学,22.56682005370893,113.8635088769097
广兴源·圣拿威湾美花园,22.566520487989116,113.86227033178344
泰壹新地,22.56780563919524,113.86325729744298
猫尔小镇,22.569681573537725,113.86334936797212
轻铁西花园,22.571961632227048,113.86437231031768
劳动二队,22.57275605140889,113.86164562530988
圣源华庭,22.568068259910888,113.8622091056872
白金假日公寓,22.57051828094341,113.8639745943502
碧湾雅园,22.568415970171657,113.86436051114796
华海澜湾,22.569632455535345,113.86096237600542
渔业新村,22.569168695185912,113.86500776696394
轻铁花园,22.572033360163672,113.86415987510368
轻铁雅居,22.57189228167892,113.86489236293608
永丰社区六区,22.57542532568988,113.8628349420002
永丰社区八区,22.574705794841908,113.86085582727584
永丰社区四区,22.57641169959736,113.86399826897548
蘅芳苑,22.57789457035178,113.8624570000862
永丰社区,22.57636646763193,113.86380988777285
蘅芳小学,22.57733924345488,113.86140181973846
永丰社区二区,22.577019816806366,113.86495215791696
朵拉国际社区(永丰店),22.57569966364462,113.86009914280233
辉阳楼,22.57475595129145,113.8640584964949
半岛南山,22.57788417443041,113.86450720763662
盐田新一村,22.58017322977477,113.86013994682668
富通·蟠龙居,22.578253018373783,113.86441399585657
宝乐新村,22.579118944174304,113.8636333523221
中粮·鸿云花园,22.582572536997247,113.8628374940354
绿海名苑,22.57947736147737,113.8616682467022
盐田新二村,22.58031269704515,113.86199387843112
中粮·鸿云,22.582776759497857,113.86225627154693
半城樱花,22.57865565109944,113.86106602415514
西乡58区,22.578552595801398,113.86330972402236
明月花都,22.58539970102125,113.86401373054164
宝安·碧海名园,22.58474968414844,113.86012662773574
宝田雅苑,22.583966490880577,113.86292759218962
共乐城,22.58539970353376,113.8640157346206
智园小学,22.587673159445792,113.8630145368713
西乡供销社翠樱楼,22.58414846569558,113.86370918855737
共乐智慧城购物中心,22.58492725724542,113.86361695040364
创客社区,22.586017632232146,113.86245147333402
共乐智慧城(共乐城店),22.584965087631232,113.86348668095788
汇港城(大益广场店),22.58339948907537,113.86445675601918
德昌楼,22.59731526689167,113.86250486770344
宏昌楼,22.59714737521478,113.8625710160451
兴昌楼,22.598810509818406,113.86363210068316
顺昌楼(兴昌楼东南),22.59857974998088,113.8637974534741
彩云轩,22.60106407785633,113.86275414794588
荣昌楼(宁昌楼西北),22.59825867468345,113.86370328137036
华昌楼,22.5982636740064,113.86370328105248
富成大厦,22.599447130815875,113.86110378490868
中国石化宝明珠加油站,22.607882614783453,113.86394215829544
中国石化西乡加油站,22.604766192238294,113.86022055904266
WE HOME新青年社区,22.604159125132316,113.86391834609203
河东小区,22.607795601004764,113.86084770970766
宝田居,22.603299592409765,113.8634003403904
阳光城,22.60519619124986,113.86175680102892
林果所家属楼住宅楼,22.60634547875185,113.86134485824913
畔山美地嘉园,22.60875580170804,113.86419461636402
中国石化加德劲加油站,22.60967127513215,113.86081251550785
河西小区,22.608403267193623,113.86141287152763
桃源居5区,22.617640865656718,113.86218591134524
颐康园社区,22.615585362619925,113.86155671937996
桃源峰景园,22.619846530330303,113.86375802288188
桃源居13区,22.61956173888877,113.86156448315973
桃源居16区,22.621227645187624,113.8609480702516
深美外籍人员子女学校(宝安),22.62558862472538,113.86379473318932
中控楼,22.6316661897864,113.8619435120592
恒丰洋澜湖,22.63264788668065,113.8603510677018
中国石化深圳恒丰加油站,22.63373369683584,113.86035400497047
佳兆业樾伴山,22.659930927928023,113.8628726529587
深圳市宝安区百灵小学,22.66138566983202,113.8629106390927
勤乐楼,22.660212362315946,113.86096663060992
泊寓HOME,22.66062061248629,113.86047455317173
金岗家园,22.66567036057588,113.86417996996153
黄麻布南区,22.663157393232535,113.86071089760956
中铁十八局生活区,22.664788764653835,113.86355474998376
龙凤居,22.663341148082065,113.86130314642978
城峰公馆,22.667227649182895,113.86156044343896
茂松居,22.666629515086637,113.86211865572898
信华楼畔山公寓,22.66960933257908,113.8609660311845
松岗麦克韦尔,22.755990252727987,113.86407500052152
大田洋中学,22.75966894780293,113.86162468445336
鑫科城,22.76256415284068,113.86485115110352
东方水围,22.765308253403184,113.8609428777762
宏扬壹品,22.77091867533213,113.86111187903644
明皓府,22.785054167384978,113.86198682470474
安居瑾华庭,22.78736383055604,113.8638866122581
越升建筑生活区,22.786202855509504,113.8620438710374
广东省深圳市宝安区燕川东八巷2号,22.80104852905776,113.8611139565794
南沙新村,22.800457470661414,113.8609165740058
庭苑蔷薇,22.80023646015284,113.86085144918972
汶彬楼,22.80355020035196,113.86152466754449
丰年阁,22.804150495514577,113.8604112561612
深圳市新安中学(集团)燕川中学,22.80950229589944,113.86167460336594
塘尾新村四巷,22.80845169266422,113.8602025319187
万科兰乔花园,22.559749482661577,113.86660953093664
深业新岸线三期,22.56224528362007,113.8674880740041
蓝湾·珑邸,22.5629775656675,113.86524363087452
福中福花园,22.56686729490561,113.86787151562228
御景湾,22.565126172979163,113.8694175354598
西格公寓,22.563567722665866,113.86541693889716
渔业旧村,22.56768868756695,113.86570725425284
深圳市宝安区宝安小学,22.5636177279252,113.86798694146992
海涛居,22.56774829706656,113.8670749287302
粤港澳大湾区,22.56388508541551,113.86658321767696
福中福花园2期,22.56701623360372,113.86872211723777
御景湾C1座,22.564703246899327,113.869449621742
福中福社区B区,22.5678875651867,113.87002648383532
宝城花园,22.57120263480431,113.86512387047634
雅涛花园,22.569080192395106,113.86624322303796
前海义乌商贸城,22.568871905478133,113.86858774688308
安泰花园,22.571392870006395,113.86788826094931
平安大楼,22.572512105209203,113.86909947594955
悦和苑,22.57176615967189,113.87000620106085
西岸明珠,22.57090894147916,113.86790832988686
诺然居,22.572955081722828,113.86563978684616
华富楼,22.57223358356889,113.86951326286898
宝安大仟里,22.57320052814135,113.86774988208556
麻布邨,22.57468200059829,113.86572184001778
南沙小区,22.577682276188803,113.86976237804602
半岛明苑,22.57346746409371,113.86952019757196
海城小学,22.574724180845056,113.86937985777573
南骏公寓,22.57695015435552,113.86957507857174
為她美護膚美容中心,22.574980401261097,113.86780186872616
富乐苑,22.573297099524428,113.87009727104429
宝城公寓,22.577857595797997,113.8673678538238
永康居,22.57535853725894,113.86795714108996
新乐村,22.582348185109957,113.8683314091262
共乐小学,22.58079576287083,113.86608116203936
乐群雅居,22.58268077762553,113.86982116973158
华泰大厦,22.578575569240964,113.86919927799734
丰乐园,22.58147252382447,113.86511720620724
德隆居,22.581942072734883,113.86645281878005
骏丰花园,22.58030634080212,113.86568240542545
兴發苑,22.58137414385819,113.86561921244002
新安市场,22.584696964665564,113.8692860517192
颐合花园,22.58334146744604,113.8669276553142
名城花园,22.584123030191964,113.8683773836568
满京华现代西谷大厦,22.585196049892485,113.86762187689158
翠景花园,22.58324814437465,113.869295160453
二手车交易服务社区,22.59030642406161,113.86941693942396
臣田开元广场,22.59550306516033,113.86789173970932
缤纷时代广场,22.595561775987917,113.86944265405069
臣田综合楼1期,22.59474353902886,113.87005383283532
臣田社区,22.597471840399106,113.867924677717
雍华源科技大厦,22.59993541912633,113.8687410670281
雍华源,22.600235504879183,113.86796057090744
idt-综合楼,22.59894706711157,113.86920800330768
博智里公寓,22.59804378874671,113.86976208736009
古海花园,22.60439401760044,113.8663161273269
平峦山公寓,22.605346742585358,113.86536618902817
平峦小苑,22.60843477501046,113.86747111392994
生活楼,22.609858725980363,113.86674862574492
鹤洲豪庭,22.624927149933285,113.86575571981666
松岗田洋一路北18号,22.762186462598777,113.86583213217916
鑫伟润家园,22.76598954703327,113.86607837569086
光鲜家园,22.76883774637213,113.86789772433744
华润·公园九里花园,22.77790673206422,113.868741745155
西边园南区,22.774079200928217,113.8680356528408
西边园北区,22.77570586864571,113.86821388801516
西边园,22.77563095617377,113.8682699993036
全兴大厦,22.775362749518983,113.86890521456696
华业苑(福南路),22.78257055277035,113.87000479525982
薯田埔,22.782033695255677,113.86726566781664
华美家园,22.7824106720713,113.86735481578712
誉满家园,22.781986640676223,113.86808123474547
正龙新村,22.781861427609247,113.86785581273838
中国石化石化公明加油站,22.786112344370014,113.8672804358124
深圳市光明区科育学校,22.787724345282864,113.86520926198796
福庄雅苑,22.78519113409842,113.86858799040516
薯田埔名仁港公寓,22.785759596651467,113.86918206859217
胜富楼,22.78484549924333,113.8697321479231
平安楼(福泰路),22.78381682931201,113.86790478141398
客富家园,22.785510318209838,113.86795577058432
华成楼,22.80101106255096,113.8689055771452
金城阁,22.80220441208068,113.86869410350062
罗中路南区,22.800382524885173,113.86822433163375
深圳市宝安区罗田小学,22.80343861484825,113.86748271858538
桃花园楼,22.80308389372915,113.86675232676367
燕和苑,22.82131945164575,113.8668192910362
龙侨华工业园生活区,22.82865165688467,113.86939071587372
第5大道高发西岸花园,22.558083215871232,113.8727469600758
福中福·幸福海岸,22.562764817179104,113.87380547999732
深业·新岸线一期,22.56032571934904,113.87046376094942
越秀·瑞樾府,22.562757119999183,113.87204443616722
第5大道高发西岸花园一期,22.558671434454578,113.87200262100554
深业新岸线2期,22.56190667923627,113.87055783177352
鸿荣源·西城雅筑,22.565529716713037,113.8729127761905
新安中学(集团)第一实验学校,22.56413133892756,113.87042444857975
佳华名苑,22.566809449706188,113.87276143307588
海裕小学,22.56748413424186,113.87354473792912
丰泰楼,22.56660243793133,113.8748720245844
径贝社区,22.570474942780294,113.87160016165552
径贝小学,22.570817507122392,113.87024369581847
裕和花园南区,22.568328898816027,113.87445822699932
山水家园,22.5730180515738,113.87196564786818
尚华一居,22.5730310926296,113.87102096428298
福乐居,22.57269384028831,113.8707434852465
径贝华侨新村,22.572006289451444,113.87015145194977
聚福楼,22.571688434050984,113.87025766618277
径贝新村-文钦楼,22.57207002242651,113.8728552627699
鸣乐花园,22.5759034330108,113.87165090814348
鸣乐中心,22.57697224272073,113.87060295986488
鸣乐大厦,22.577798898987123,113.87132620966904
鸣乐花园南区,22.57582120449599,113.871416496125
家安居,22.57600040465837,113.87477727288868
祥和楼,22.576799200724185,113.87054486541572
西宸家园,22.576548106736688,113.87239718228228
广鸿阁,22.576843482531523,113.87496553124156
华侨新村西堤三巷,22.574023319217837,113.87037673546384
鸣仕居,22.577762573384614,113.87100463532028
河西社区,22.57935112457571,113.8737793861089
西乡中学(初中部),22.581283002203392,113.87282763168707
西乡小学,22.57908717084832,113.87173485548936
乐园新村,22.582016019346035,113.87092923019031
河西社区3坊,22.579006878631787,113.87347689283531
河西社区2坊,22.57975010903884,113.87381041348944
河西社区1坊,22.58087287586885,113.87369614838336
艇巷村31号,22.580310475280665,113.87022305696031
众宜居,22.579218138369125,113.872728590649
双龙花园,22.584724810177548,113.87103224403371
中国石化汇新安加油站,22.58565540120756,113.87487682675942
龙珠花园(龙珠路),22.583778262847453,113.87340046006608
青春庭园,22.587003379628836,113.87393416385508
万骏汇商务公寓,22.58650130958756,113.87173137978812
怡翠花园,22.587651676314284,113.87326999120168
沙河公寓,22.58606828086351,113.87479766944617
龙腾花园,22.58381814864867,113.87029496605692
西乡55区,22.583910325322083,113.8704732849802
西城丰和,22.59016420519844,113.8741663554
金碧花园,22.59211519888598,113.87442867192546
