名称,纬度,经度
红花振明路口,22.77821098,113.8962695
迳口村,22.76775514,113.9652248
美盈森,22.81102219,113.9307836
恒利工业区,22.73495288,114.3183296
丁甲岭老村,22.72341402,114.310434
同乐水流田,22.71244282,114.3033545
金鹏酒店,22.65590837,114.0192158
上水花园,22.62957787,114.1024217
大水坑小学,22.73452812,114.0127787
富士康侧门,22.73475398,114.0020402
硅谷动力清湖园,22.68130358,114.0438652
荔山工业园,22.49441114,113.8874963
大布巷市场,22.72161425,114.0457877
新桥围村工业区,22.75379291,114.3758663
大和总站,22.70243212,114.0474226
天健世纪花园,22.54824498,114.0602563
沙头街道办,22.53132954,114.0374296
迳口村路口,22.76865467,113.9466866
光明街道服务大厅,22.76287378,113.9465611
石介头市场,22.7936857,113.951507
罗芳三岔河,22.54385664,114.1388422
罗谷居民小组,22.69616763,114.4070342
田心总站,22.69713927,114.4264325
新塘村口,22.72397093,114.02204
新塘路口,22.72304694,114.0221338
大富工业区路口,22.72924725,114.0258194
维重厂,22.73725914,114.0801935
广培社区,22.73745994,114.0804575
南兴工业区,22.7336036,114.0765507
蛇口SCT码头总站,22.46691956,113.8902049
学府路中,22.53117108,113.9148877
羌下市场,22.80771093,113.9605221
光明书院,22.81563723,113.9403896
同富裕工业园,22.79328661,113.9493837
李松蓢学校,22.80467262,113.8891454
河堤路口,22.80262017,113.88863
福庄花园,22.78363522,113.86646
根竹园花园,22.77309817,113.8677301
新西路,22.75879177,113.9206146
东周小学南门,22.76083649,113.9337319
燕子岭公园,22.70545293,114.3557977
南澳总站,22.53763665,114.4924389
水蓝湾总站,22.73093152,114.2173247
南隆社区东,22.53832197,114.4928905
坪地刘屋村,22.78627492,114.317157
大水田村,22.74202337,114.0894332
牛湖总站,22.73284195,114.0831243
龙华中学,22.65826847,114.0099775
长源村总站,22.59539699,114.0046826
飞马城,22.51427673,113.918286
登良路口,22.51785786,113.9145776
南园综合大楼,22.51708327,113.9165183
海印长城,22.51963746,113.9263346
光明街道办,22.7663508,113.9420775
坪山大道东纵路口,22.69117896,114.3377412
兰景吉康路口,22.73850395,114.3667611
坳背路口,22.67052127,114.2138053
坳背村,22.67156775,114.208499
宝华百货,22.67116599,114.2086173
东明公寓南,22.76589054,113.9241184
莲塘小学,22.56561379,114.1651674
华悦村,22.67946648,114.0020508
福轩新村,22.67952445,114.0000728
刘屋围,22.68282605,114.0049204
警校龙华分校,22.68505125,114.005008
新生路口,22.74723889,114.2594409
金沙湾旅游区,22.57467364,114.4541082
丰树山,22.63812915,114.4065575
葵涌公园,22.63039107,114.4226833
五联利源手袋厂,22.75077864,114.2163437
大发埔油站,22.63054937,114.0507899
港航路口,22.48299039,113.888385
深圳南山书城,22.52108337,113.925588
机场B楼,22.64696435,113.8161318
三号隧道口,22.51273573,114.0425752
布心小学,22.57731797,114.1357878
锦绣中华②,22.53634689,113.9864186
沃尔玛广场,22.55091606,114.1300095
康乐花园幼儿园,22.65035229,114.1857347
致高厂,22.8076985,113.8530194
松岗惠联百货,22.8032103,113.8622713
燕罗水厂,22.80169243,113.8651232
坪西村天桥,22.75779399,114.2840183
双龙地铁站②,22.73167884,114.2730376
龙胜社区,22.65793128,114.0070307
水贝地铁站,22.57698843,114.1218201
君逸华府①,22.57744716,114.125849
合水口泥围新村,22.79005278,113.8759877
腾邦大厦,22.58150977,114.1064067
龙岗第六人民医院,22.78178963,114.3111941
龙岗税务局,22.72288073,114.2658938
布吉中学,22.61045557,114.1090815
细靓总站,22.61032826,114.0957683
上八约警务室,22.61073145,114.0973587
富地岗新围,22.76838461,114.3204233
深业东岭,22.55134154,114.1358948
大水坑市场,22.73050219,114.0231002
崇文学校,22.77528309,113.8138404
松岗第一小学东,22.7711328,113.8375722
同安药业,22.70255162,113.7905053
五联路口,22.74969566,114.2296318
长江埔工业区,22.67628923,114.226252
力嘉创意文化园,22.64612005,114.1977984
塘坑地铁站,22.64233211,114.1870275
潜龙学校,22.61299642,114.0373245
四联路口,22.65578237,114.1960257
金塘工业区,22.62785558,114.1802058
岭吓花园,22.59506863,114.478405
上早新村,22.65834457,114.004898
浪口村,22.68317483,114.0049662
金星工业区,22.67477766,113.9987155
新围社区公园,22.69267249,113.9940821
四方埔,22.76566712,114.3174639
百顺厂,22.74465091,114.2665442
水岸广场,22.74926524,114.2743717
江子背村,22.7598608,114.2963913
坪西路口,22.75580932,114.2803734
清风大道锦龙二路路口,22.69771697,114.3157289
坪地消防中队,22.76542907,114.3138253
坪地保健所,22.77742705,114.3095887
坪地法庭,22.77595735,114.308051
低山村,22.74917608,114.2781214
圳埔肉菜市场,22.71134585,114.2485315
丹梓中路,22.73424419,114.3712622
岭澳新村,22.59539745,114.4694938
官湖社区,22.60599903,114.420889
葵丰石场村,22.63775948,114.4092301
葵丰社区工作站,22.63827242,114.4072521
雍景城东,22.78270164,113.9032403
红花山体育中心,22.77864639,113.9015588
东湖派出所,22.578814,114.1325293
绿景山庄,22.58862027,114.1161841
理想新城,22.59148609,114.1221558
银湖牌坊,22.58313359,114.0782365
龙城高级中学东,22.73251658,114.213101
比亚迪学校,22.69087373,114.2688219
石井村,22.69459563,114.3781422
丹梓狮岭路口,22.74225327,114.3845545
金沙社区,22.7478842,114.3952815
长隆村口,22.74527018,114.3895873
大布巷,22.72342854,114.0346442
金泽花园,22.72065868,114.0353241
石岩湖路口,22.71153793,113.9039221
玉律,22.71729691,113.9018748
玉塘派出所,22.72331413,113.9023607
田寮,22.72984125,113.9025133
叠翠新峰,22.72088508,114.2634373
龙岗平南社区,22.71257336,114.2648326
丹竹头社区,22.62274,114.1469914
红宝石,22.60300863,113.847814
上围园,22.60389999,113.8505766
固南二路口,22.60449263,113.8523027
华洋厂,22.60391575,113.8562889
固戍路口,22.60440425,113.8587815
西乡富士康,22.62301079,113.8359354
钟屋新村,22.62498137,113.8353407
草围社区,22.62630798,113.8347049
草围公园,22.62669343,113.8339008
福永成霖厂,22.69976534,113.7962838
盛和兴厂,22.69970672,113.792071
正高公司,22.69967744,113.7885231
宝安人才园,22.69959803,113.7902739
伟创力电子,22.686176,113.7933258
新丰（BP）电器厂,22.68612983,113.789918
福永供电站,22.66942949,113.8197571
福永街道办,22.67397643,113.8170786
福永康之宝,22.67537608,113.8159916
龙翔山庄,22.67791088,113.8140513
福海工业区,22.67866798,113.8048403
美希美工业园,22.67816937,113.7997807
福永卫生监督所,22.68242661,113.8235124
白石厦村,22.67994799,113.8234082
福永家私街,22.66963046,113.8234751
福围人行天桥,22.66309977,113.8228839
机场路口,22.65168504,113.8244218
航空物流园,22.64350474,113.8223567
沙井佳华商场,22.73029002,113.8197652
安胜天桥,22.7136343,113.8104495
学府雅苑,22.71785272,113.8113055
马安山地铁站,22.72074852,113.812715
拾悦城,22.72459204,113.8151863
壆岗村,22.72885051,113.8182131
沙井地铁站,22.73502183,113.8198571
蚝乡,22.73913623,113.8201747
沙井卫生监督所,22.74130727,113.8205376
益华电子城,22.74769348,113.8211357
沙井新和,22.7534969,113.8217651
新桥保利达广场,22.73228944,113.8514906
新桥高速路口,22.7339092,113.8497544
新桥市场,22.74022175,113.8333962
洋下四区,22.74106178,113.8335485
沙松路口,22.75490336,113.8195921
凤凰商业中心,22.70223751,113.8319086
凤凰夜市,22.70172955,113.8329394
福永凤凰小学,22.69776553,113.8329236
凤凰总站,22.69766464,113.8362324
凤凰塔,22.6943619,113.8321237
凤凰广场,22.69274026,113.8321038
凤凰第二工业区,22.68765596,113.8405994
凤凰山脚,22.68578726,113.8439481
立新湖花园,22.68493459,113.8222297
大兴果场,22.61088476,113.920603
宝安笔架山,22.6231316,113.9208092
东方明工业城,22.58463328,113.9051625
新安综合执法队,22.58117512,113.9086936
大宝海圳路口,22.5783188,113.911497
宝安中学,22.5742132,113.9156009
灵芝地铁站,22.5703763,113.8974516
翻身地铁站,22.56312448,113.8886432
理光数码,22.68233916,113.7853063
旭竟昌,22.68240786,113.7820687
新桥陂口,22.74310515,113.8351636
沙井建材市场,22.75222465,113.8230145
沙井东山书院,22.75340986,113.8201417
后亭路口,22.75606966,113.8151502
步涌市场,22.75813254,113.8111083
才华学校,22.75979224,113.80793
步涌新村,22.76047567,113.8060581
共和第八工业区,22.76344811,113.7987466
沙井万众百货,22.76383258,113.7972891
丽城工业区,22.76632688,113.7916607
鹏程花园,22.76204796,113.8019396
沙井中学,22.74648004,113.8116094
立岗路口,22.74630153,113.8145472
沙井中学西,22.7467504,113.8085644
壆岗幼儿园,22.73683242,113.8177935
觉园新村,22.74000916,113.816556
沙井中学路口,22.74581118,113.8164242
标尚学校,22.80324334,113.8572143
松岗好万年百货,22.81377639,113.859182
原禄机械,22.81775401,113.8592198
创世龙科技,22.82214668,113.8616307
燕川北部工业园,22.82269668,113.8657481
翔耀公司,22.6992957,113.8310736
白石厦社区,22.6800957,113.818503
白石厦警区,22.67952328,113.820329
白石厦市场,22.67704086,113.821394
东环路口,22.70841715,113.8386019
蚝四南安科技,22.70884343,113.8366046
景顺油站,22.70895464,113.8302387
新沙桥头,22.72936085,113.8344496
上星社区,22.73182936,113.8313302
新桥中心公园,22.73106802,113.8262346
中心新沙路口,22.73125195,113.8241078
佳华天桥,22.73047935,113.8204991
壆岗大厦,22.73234877,113.8156871
中亭路口,22.75828718,113.8195227
东江钢铁,22.7613871,113.8194704
畔山御景花园,22.77656686,113.8073824
江边工业区,22.77655788,113.8073955
潭头小学,22.75354551,113.8365506
芙蓉路口,22.74787182,113.8396451
丰盛科技,22.79015225,113.8293231
碧头路口,22.78138569,113.8157852
朗下居委会,22.77679531,113.8169055
中海西岸华府,22.77418135,113.8175364
中海西岸华府路口,22.77138952,113.8182033
福围,22.65262341,113.8167621
永福苑,22.65827127,113.8124754
怀德新村,22.66313619,113.8097219
新和天桥③,22.67050944,113.801743
福永地铁站①,22.67480749,113.8011683
福海,22.68044572,113.8014747
同泰时代中心,22.68343514,113.8021331
丽晶国际,22.56062248,113.885725
深业新岸线,22.56189941,113.8712631
天骄小学,22.58683708,113.8889521
天骄世家,22.59062394,113.8871758
九围社区,22.65154064,113.8598618
九围村,22.64699251,113.859836
富源教育城,22.64195328,113.8596931
西乡富源工业城,22.63714481,113.8601544
鹤洲桥底,22.62419675,113.8570774
福永翠岗二区,22.66246722,113.8161489
鸿兴厂西,22.66387735,113.8190405
鸿兴厂东,22.66415943,113.8222983
兴围农村商业银行,22.63825054,113.8254354
中亚电子博览中心,22.74809713,113.8162336
后亭工业区,22.75629368,113.8157317
惠明盈工业园,22.79879762,113.8628748
燕川居委会,22.79990094,113.8589273
燕罗街道办,22.79989618,113.8576856
惠家乐超市,22.79982501,113.8541636
喜高工业区,22.79759195,113.8510464
鹏鼎控股,22.79442482,113.8490418
麒麟山公园东,22.78561051,113.8488549
交警燕罗扣车场,22.78367435,113.8489703
陶园中英文学校,22.77943723,113.8492592
嘉隆科技,22.68227987,113.7913375
兴围村委,22.64022196,113.8269132
凤凰客运,22.70485783,113.8292343
凤凰客运站路口,22.70484774,113.8313219
汉平电子,22.70474934,113.8327096
德昌南门,22.72570959,113.8398079
共和祥泰路口,22.75524648,113.7943045
明德学校南门,22.75500601,113.7964677
捷恒声电,22.75468335,113.7990379
共和步涌路口,22.75416009,113.802324
新佳得乐商场,22.75309674,113.803086
汇百川,22.75956574,113.8081686
沙井鹏程花园,22.76248071,113.8036047
和西电子,22.76478704,113.8047775
山门居委会,22.77670634,113.8487682
蓝天科技园,22.71384606,113.8387991
上南大街路口,22.72297794,113.8357014
上南联诚,22.72117764,113.8374601
桥头,22.68654673,113.8034773
沙井河桥,22.76139029,113.8232766
宝安大道蚝乡路口,22.73693562,113.8195091
沙井地铁站①,22.73490874,113.8192625
沙松桥,22.7668241,113.8203875
民主西环路口,22.73795058,113.7954874
海欣花园,22.73868528,113.7915964
蚝一社区,22.73821573,113.7863248
安托山高科技园,22.73776488,113.7833817
海上田园,22.73300341,113.7711995
沙浦围创业工业区,22.7873183,113.8150338
碧头四工业区,22.78879588,113.8123817
福永税务,22.64430947,113.8275948
庭威工业园,22.58116352,113.9166722
长丰工业园,22.58390909,113.919932
洪浪居委,22.57110296,113.9108644
武装部,22.55933713,113.909
留仙三路,22.585774,113.9207626
宝安残联,22.58647555,113.9064518
创业一村,22.58260616,113.9101266
后瑞村,22.63567609,113.8275994
后瑞地铁站,22.6319084,113.8306037
机场邮件处理中心,22.62726017,113.8327296
空港油库,22.62190755,113.8340705
华胜实验学校,22.61690317,113.8361503
西乡奋达科技,22.61331243,113.8376395
联升购物广场,22.59901084,113.8446373
康桥书院,22.65472947,113.8587562
簕竹角村,22.6600116,113.8596388
坤宏大厦,22.75199765,113.8229764
上星市场,22.73184922,113.8285838
沙井民营党工委,22.75212699,113.8075795
精英公司,22.75553813,113.7922127
蚝二共和工业区,22.75602034,113.7877327
朝阳路口,22.80888483,113.864254
黄埔三区,22.71996675,113.8406846
黄埔工业区,22.71823305,113.8457836
洪田路口,22.71620436,113.8498748
西荟城广场,22.7355412,113.8110206
沙井街道办,22.73535648,113.8056046
东塘村,22.73483135,113.8031654
市中西医结合医院,22.73486198,113.7994442
东兴花园,22.73439706,113.7969933
联能工业区,22.73470947,113.7889287
步涌同富裕,22.76552451,113.8005639
恒明珠工业园,22.76966486,113.794906
沙井同富裕工业区,22.76791699,113.7995242
敬业公司,22.76583996,113.8043564
中熙工业园,22.76834566,113.7988115
佘屋南路,22.78479909,113.8106765
碧头村委,22.78428944,113.8091285
碧涛花园,22.78358853,113.8068276
振泰工业城,22.77336725,113.8092335
平安大道路口,22.77495222,113.8044771
桥头地铁站①,22.68971929,113.8053689
桥南,22.69277314,113.8073919
宝安大道荔园路口,22.6968869,113.8100325
福海塘尾,22.70095813,113.8123583
塘尾地铁站①,22.70574929,113.813111
塘尾北,22.70860853,113.8125664
惠丰工业园,22.7020953,113.81903
98工业区,22.70920539,113.8200633
中心南环路口,22.71164151,113.8204703
簕竹角村总站,22.66375568,113.8567311
永丰路口,22.57495518,113.8619201
宝安妇幼东,22.56676101,113.8723026
新乐派出所,22.55558763,113.8963717
海乐实验学校,22.55799334,113.8991404
宝安1990,22.56290063,113.9049118
鸿兴印刷厂,22.66486081,113.8199288
万福广场西,22.67215723,113.8183531
石厦名苑,22.67775459,113.820281
永恒大厦,22.67553269,113.81687
福永医院,22.67407384,113.8146351
留仙一路,22.57860585,113.9142038
中粮创芯公园,22.58069213,113.9121048
塘朗山隧道路口,22.58848856,113.9826277
航嘉工业园,22.65644742,114.0771507
滢水山庄②,22.60423982,114.0470076
丽沙花都,22.71890657,113.8226026
学苑丽水路口,22.59283093,113.977909
月亮湾十号路总站,22.511907,113.8854017
实验学校总站③,22.55197091,114.085766
实验学校总站②,22.55197501,114.0854479
紫薇阁总站,22.56150824,114.0333232
第二职业技术学校,22.77731068,113.9458144
横岭村,22.61492083,114.0396384
白石龙地铁站西,22.60335391,114.0355972
建龙苑,22.57793944,114.054447
梅坳五路,22.57969533,114.0526679
环境监测中心,22.57754525,114.0534192
富士康南二门,22.6504262,114.0434379
龙华社保站,22.65786513,114.0101221
松岗大道芙蓉路口,22.74859723,113.852524
芙蓉工业区西,22.74065075,113.8488487
海伟厂,22.79875836,113.8658709
大华飞捷科技园,22.81252097,113.8646055
北方永发科技园,22.81566441,113.8650662
洪田村,22.7099101,113.8492848
万家福商场,22.71238031,113.8498199
创新智慧港,22.71469341,113.8502728
荣昌辉商行,22.72753254,113.8429118
沙井中心客运北,22.72972098,113.8384241
高桥底,22.72436897,113.8491726
益华电子城南,22.74782541,113.818999
乐荣集团,22.67803328,113.7916134
新和新兴工业园,22.67775002,113.7844107
铁岗村,22.60260231,113.8814989
铁岗公园,22.60198131,113.8847802
凤岗小学,22.60045143,113.8771435
凤凰岗村,22.59853192,113.8750523
流塘派出所,22.59625636,113.8720123
宝安海关大厦,22.5752503,113.9095651
宝安新村,22.5899835,113.8917627
泰华梧桐岛,22.60800736,113.8333365
全一电子厂北,22.60686105,113.8368909
西乡同富裕工业园,22.61087843,113.8402183
中信工业区,22.68802912,113.8239592
宝安法院北,22.55914698,113.904849
宝安退役军人事务局,22.56200385,113.9090948
固戍红湾,22.59582644,113.8459147
华万工业园,22.59120716,113.8502396
银田创意园,22.58941557,113.851616
宝安大道金海路口,22.58596408,113.856271
西乡盐田,22.57986569,113.8642936
同仁妇科医院,22.57834449,113.8664671
河东,22.57111302,113.8760467
群贤花园,22.5697758,113.8780619
宝安人民医院,22.56799166,113.9083994
宝安党校,22.56992022,113.9088713
同乐海关,22.57224101,113.9088332
宝安灵芝小学,22.57595227,113.9075427
新安交警中队,22.58028244,113.903068
上合花园,22.5839567,113.899475
宝安公园南门,22.58574361,113.896589
上合新村,22.58492635,113.8929401
流塘旧村,22.581984,113.8872304
福永小学,22.67261986,113.81231
福永市场,22.67182986,113.8089342
青松西路东,22.7254103,114.391995
河唇村口,22.70550794,114.3807107
龙山小区,22.75236975,114.3965747
侨城东路口①,22.54536134,113.9946652
鸿新花园②,22.54674251,113.9995168
福宁总站,22.738909,114.2673104
上沙,22.53214042,114.0232139
南山汽车站,22.54480136,113.9087679
龙瑞佳园,22.48465697,113.8954845
富源花园,22.56027463,113.8916855
安乐小学,22.56300703,113.890313
熙龙湾,22.55127098,113.885201
兴华一路新湖路口,22.55532217,113.886256
双拥码头,22.53332488,114.4854123
鹏飞路口,22.60231157,114.4592177
沙井巡警中队,22.74938063,113.8140276
中华制漆,22.75025459,113.8103549
水产油站,22.75088154,113.8082273
码头桥,22.75116201,113.8051835
帝堂西环路口,22.74786013,113.7945526
中心路口,22.74549235,113.8233629
宝溪综合市场,22.77677281,113.8299005
松岗派出所,22.77592139,113.8268694
沙浦围牌坊,22.77505686,113.8237891
朗碧路口,22.77322708,113.8188189
茅洲河工业区,22.7724844,113.8124349
塘尾社区,22.70438249,113.8058722
福海儿童公园,22.70699996,113.8070802
塘尾十一区,22.70896574,113.8072445
福宁高新产业园,22.6891196,113.8259425
华福骏达物流园,22.69387547,113.8249044
福永新田旧区,22.69593001,113.8249323
福海天桥,22.67810489,113.7958422
新和二区,22.67464235,113.7974793
新和一区,22.67700275,113.7968346
福永海鲜市场南,22.66616545,113.805215
宝安日报社,22.58816507,113.8867755
嘉华花园,22.58543114,113.8824502
西乡街道办,22.583607,113.8803695
安源居,22.58681354,113.8763542
庄边村,22.58956092,113.8798413
福永中学,22.67446372,113.8086353
立新福洲大道路口,22.6774396,113.807833
半山酒店,22.68012309,113.807899
淇昇厂,22.68284967,113.8074637
大布头路中,22.71463426,114.0599687
福永水厂,22.68755664,113.8052708
新安公园,22.56373053,113.9074385
灵芝园新村,22.56859682,113.9024635
宝安税务局,22.57015194,113.9012038
公园路西一巷,22.57343697,113.8979157
诺铂广场,22.57679848,113.8943618
文汇学校,22.57825414,113.8930596
前进天虹商场,22.58192474,113.8891836
流塘公园南门,22.58379879,113.8872453
宝安体育馆东,22.56736116,113.8810064
金成名苑,22.56370845,113.88424
西城上筑,22.56075219,113.8873479
甲岸路口,22.556829,113.892029
中商花园,22.55495748,113.8939659
中南花园,22.55259287,113.896444
宝安第四专职消防队,22.72622274,113.7984172
步涌桥（临时）,22.75145691,113.8096359
沙井医院,22.735672,113.8019473
新桥街道办,22.74549429,113.8254485
吉祥路南,22.74182772,114.3669617
龙湖村,22.75571955,114.3557685
牛背工业区,22.75529776,114.3605855
石陂头村,22.75063691,114.3630485
禾场吓住宅区,22.74140684,114.3735034
万豪月半山,22.49156732,113.887969
荔山工业园总站,22.49466151,113.8884663
西部物流中心,22.5040271,113.8788913
汇利五金公司,22.70929954,113.8099515
南玻集团,22.71039138,113.806697
鑫龙科技园,22.72209981,113.8537356
天源隆超市,22.72202205,113.8538809
庄村桥头,22.72369482,113.8574168
庄村工业区,22.72630316,113.8588789
新玉路口,22.72800089,113.8597517
新桥农贸市场,22.74059621,113.8315512
长丰酒店,22.73703683,113.8367472
新桥汽配,22.73747758,113.84286
大庙路口,22.74347055,113.8268544
明德学校,22.75567987,113.7977286
共和社区,22.75815648,113.7979621
天源隆商场,22.76173604,113.7977684
松岗人民医院南,22.77800221,113.8341006
燕罗税务所,22.77471115,113.8362054
后瑞村口,22.63614004,113.8292147
友胜工业区,22.61102467,113.8461484
索佳路口,22.61261261,113.8444881
三围球场,22.61690434,113.8406942
凤凰山路口,22.6861307,113.8413795
福凤路中,22.68215807,113.8382457
福凤路南,22.67799596,113.8349021
龙王古庙,22.67727213,113.8327364
龙王古庙牌坊,22.67458483,113.8344111
利满达制衣厂,22.67354509,113.8306481
龙王古庙北,22.6736022,113.8339439
物流园,22.64223776,113.8206502
锦程凤塘大道路口,22.70573515,113.7780433
嘉源工业园,22.69881424,113.7774467
新安五路翻身路口,22.57370695,113.8774848
华丰金融港,22.57092077,113.8745953
崛起实验中学,22.56920711,113.8726551
福中福,22.56589888,113.8692111
宝安小学,22.56443895,113.8673737
立新湖创意园,22.68911693,113.8067745
大洋花园,22.69223524,113.8079273
中粮机器人智造园,22.69355145,113.8104267
万宝电子厂,22.69561182,113.8141594
凤城花园,22.69920788,113.8210697
美亚电器,22.69967616,113.8228645
大洋田工业区,22.7005968,113.821212
凤塘大道东,22.70251212,113.8147245
富盈门,22.58925548,113.8821306
丽景城,22.59105479,113.8799304
文竹园,22.50272748,113.925833
木墩路口,22.76594008,113.9228061
马安山,22.72559514,113.8153878
海灏华庭,22.56578672,113.8488569
广雅花园,22.78328328,113.8901108
长春花园,22.78461252,113.8891167
任达山庄②,22.67316491,113.9019166
西乡敬老院,22.60118815,113.8825254
鸿威工业区,22.58307401,113.9158483
创兴达商务中心,22.58634713,113.9126075
德昌电机南,22.72416176,113.8430664
德昌新沙路口,22.72628522,113.8391281
万丰社区,22.73016416,113.821937
衙边社区,22.74663628,113.8090297
宝梓北路,22.75240872,114.3778006
东联路口,22.74112295,114.3839307
沙浦居委,22.77665213,113.8263239
沙溪小学,22.77991313,113.8274266
沙浦市场,22.78323731,113.8270514
金信化工,22.71030276,113.8017675
YKK厂后门,22.71024865,113.798738
敬邦公司,22.71015668,113.7931558
南岭路口,22.7333054,113.8392329
蚝四新二工业区,22.73225011,113.8434408
步涌桥,22.75153895,113.809669
衙边工业区,22.74742059,113.8082275
衙边村,22.74555146,113.8078437
辛养村,22.74220029,113.8071902
明珠市场,22.73878212,113.8070871
锦程景芳路口,22.70109387,113.7776359
新安中学,22.56543677,113.8978461
新安湖,22.56714345,113.8998223
宝安广电中心,22.57102805,113.9043451
尚都花园,22.56334409,113.8818658
宝民派出所,22.5721336,113.8921001
宝安中医院,22.57447079,113.8948894
水口花园,22.57732955,113.8980886
上川村,22.58000989,113.9012402
黄田派出所东,22.63256312,113.8359237
黄田小学,22.63016471,113.8365656
金碧工业园,22.6345977,113.8337128
达利花园,22.63638933,113.8315298
深圳东方英文书院,22.65029776,113.8381194
宝安第一外语学校,22.64743824,113.8358656
天霖公司,22.67346902,113.8279358
西乡综合执法队①,22.59915508,113.8721313
宝田二路路口,22.60418795,113.8670896
宝安纯中医医院,22.603984,113.8671047
西乡交管所①,22.61186682,113.859263
宝梓路口,22.74071963,114.3786001
望牛岗村,22.70478225,114.3733308
赤坳河江岭段,22.66710776,114.358815
石陂头居民小组,22.70215002,114.3777559
碧岭幼儿园,22.66691055,114.285319
大运村（南门）,22.68456894,114.2146359
大运地铁接驳站场站,22.68929806,114.2222013
岭背坑居民小组,22.74946508,114.2321909
百合盛世,22.74488828,114.2299104
富桥社康中心,22.6823952,113.7941519
红发工业城B门,22.69796418,113.8001353
东方山水酒店,22.68238388,113.7886615
沙井南城百货,22.73636185,113.8076548
蚝三社区,22.74270555,113.7944687
新桥万丰工业区,22.71526625,113.8149944
新嘉华购物广场,22.71370404,113.8194524
丽晶酒店,22.71304439,113.824837
上南油站,22.7128357,113.8292218
沙浦围第一工业区,22.78489014,113.8288491
百业安家购物广场,22.78618567,113.8298979
杰和信塑胶模具厂,22.78650901,113.8269459
洋涌工业区,22.79138879,113.8197622
沙浦,22.77940927,113.8231742
格布雅苑,22.76660763,113.8259244
白石厦东,22.67724429,113.8264085
福永桥底,22.67662678,113.8223616
汉永酒店,22.6752678,113.820618
万福广场,22.67276752,113.8169804
怀德社区,22.67095245,113.8140477
福永交管所,22.66870026,113.8104193
洋田路口,22.66694863,113.8142094
新和村,22.67221227,113.7995124
富桥工业区,22.67907142,113.7969207
福永伟创力,22.68447398,113.7968161
永威五金塑料厂,22.68894875,113.7967226
合盛工业区,22.7022527,113.7950327
金科迅公司,22.68995535,113.7921979
货龙厂,22.68473378,113.7923125
宝桥二区北门,22.68360309,113.7923387
大家好广场,22.58273376,113.9044024
景山花园,22.69685815,113.816643
万宝厂,22.69524045,113.8133714
宝安桃源居,22.61633836,113.8566129
固戍地铁站,22.60267444,113.8423844
后瑞地铁站②,22.63179659,113.8301595
科比新工业园,22.68766594,113.7799311
新兴工业区四区,22.6790731,113.7792103
赛格导航,22.68254366,114.2768475
长隆村,22.74661278,114.3895692
吓陂村,22.76364263,114.3478556
宝龙四路路口,22.69417714,114.293438
梅沙街道办②,22.60157636,114.3085734
梅沙街道办③,22.60158115,114.3086863
华测检测,22.58273857,113.9185846
宝石路口,22.58921613,113.9171506
华丰机器人产业园,22.60655277,113.8389293
安乐工业区,22.60292766,113.830415
坪山交通运输局,22.71045826,114.3105976
永昌隆工业园,22.69277336,114.2501884
嶂背嶂盛路口,22.6904554,114.2466329
复亚医院,22.76807439,113.8249868
宝安华强城,22.70407697,113.8110778
塘尾万里学校,22.70448719,113.8096149
塘尾政域科技,22.70403064,113.8053429
凤塘和沙路口,22.70396192,113.8002993
塘尾富源工业区,22.70412024,113.7962956
怀德翠海,22.7040301,113.791739
艾默生工业园,22.70396971,113.7873903
西乡蚝业,22.70406471,113.7837667
捷和电机,22.7250188,113.8069346
宝兴科技,22.72050135,113.8065349
步涌工业区,22.75355452,113.8103236
锦胜财富广场,22.71642636,113.8119843
宝安行政中心北,22.5594442,113.8773575
海滨新村,22.56743065,113.8648365
宝源新村,22.5721426,113.8583496
宝安交通运输局①,22.56320497,113.896065
裕安路口,22.57093995,113.8892754
上川路口,22.57441707,113.8855369
宝安中心医院,22.58219939,113.876711
西乡立交①,22.58612979,113.873201
火王人行天桥,22.59437868,113.8674279
津村药业,22.66469882,113.8107956
翠岗公园,22.66835826,113.816321
翠岗西路口,22.66877401,113.8188968
怀德国际,22.66879527,113.8227472
怀德村委,22.67125422,113.8128836
福永交警中队,22.66644425,113.8160925
会展湾东城,22.7089156,113.7782896
福海街道办,22.69116614,113.8020514
桥头鸿德园,22.69179418,113.7992204
福海格林小镇,22.69064634,113.7954885
和平村口,22.6908551,113.7915283
立新湖公园,22.68497749,113.8059667
立新湖外国语学校,22.68036189,113.8078158
福永消防中队,22.67902454,113.8096627
乐利精密东门,22.67920228,113.7924432
台群精机,22.72060505,113.844402
新二村,22.62959105,114.4197348
富桥第五工业区,22.69048005,113.8086924
怀德翠湖工业区,22.69331519,113.8177933
丹竹头地铁站①,22.62231862,114.1419988
西乡中学,22.57665872,113.844729
华润电子,22.6939425,114.2969718
誉泰达,22.69417315,114.293437
华盛幼儿园,22.77218067,113.8343988
狮头岭居委会,22.6649538,114.0173215
华丰第一科技园,22.61010377,113.8353557
华丰第一工业园,22.61174883,113.8366209
茭塘村,22.71886669,113.8047815
大王山路口,22.72096741,113.8003282
闳晖科技园,22.72137471,113.7925587
蚝一西部工业园,22.72147805,113.7894918
兴英科技园,22.72173465,113.7819839
金正江大,22.72208664,113.7743406
鸿桥工业园西,22.72199236,113.7749927
松岗第三小学,22.7689276,113.8343358
田洋三路,22.75974646,113.867743
田洋一路,22.76026147,113.8653333
松岗中学,22.76079094,113.8626558
松岗体育中心,22.76186065,113.8575627
